OBJECTID,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order_,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,Nat_resistance_2011,Nat_2c_default_corridors,Nat_3c_default_corridors,GP_Nat_node_corridors,GP_Nat_bar_corridors,node_close_corridors,GP_bar_close_corridors,Nat_2c_default_corridors_truncated_at_200k,Nat_3c_default_corridors_truncated_at_200k,GP_Nat_node_corridors_truncated_at_200k,GP_Nat_bar_corridors_truncated_at_200k,GP_bar_close_corridors_truncated_at_200k,node_close_corridors_truncated_at_200k
119,2235478558,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21671668,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.425458,-73.072668,27317,,,,,,2019-03-21T14:39:00Z,21,3,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,21671668,,,2019-03-27T18:41:34Z,CC_BY_NC_4_0,evening,evening,,,2019-09-21T00:27:55.415Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,3,243345,243345,20446,99560,227644,352125,,,20446,99560,,
120,2234794026,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21644397,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.329851,-73.141704,27816,,,,,,2019-02-14T00:00:00Z,14,2,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,21644397,,,,CC_BY_NC_4_0,kidgrampy,kidgrampy,,,2019-09-21T00:28:07.493Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,4,286653,286526,175007,218287,223402,265810,,,175007,,,
121,2234771684,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21566382,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.613892,-73.056535,5,,,,,,2019-03-24T15:30:49Z,24,3,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,21566382,,,2019-03-24T19:49:44Z,CC_BY_NC_4_0,Anna Morris,Anna Morris,,,2019-09-21T00:27:54.178Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,6,140154,140259,15790,64551,79487,167703,140154,140259,15790,64551,167703,79487
122,2234762205,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21536563,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.65575,-72.970469,27754,,,,,,2019-03-23T10:17:02Z,23,3,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,21536563,,,2019-03-24T00:28:07Z,CC_BY_NC_4_0,cmichet,cmichet,,,2019-09-21T00:27:58.867Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,245316,245021,122333,171364,171614,219012,,,122333,171364,,171614
123,2234760071,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21536997,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.7722,-72.997946,27754,,,,,,2019-03-23T00:00:00Z,23,3,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,21536997,,,2019-03-24T00:40:38Z,CC_BY_NC_4_0,cmichet,cmichet,,,2019-09-21T00:27:58.472Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,213390,213095,93585,144034,139251,185913,,,93585,144034,185913,139251
124,2028506516,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21429415,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.519791,-73.225971,27785,,,,,,2019-03-19T00:00:00Z,19,3,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,21429415,,,2019-03-20T20:31:32Z,CC_BY_NC_4_0,Robert,Robert,,,2019-09-21T00:27:53.587Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,230816,230688,120870,165636,167565,209973,,,120870,165636,,167565
125,2028490425,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21376734,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,rufus,SUBSPECIES,Lynx rufus rufus,Lynx rufus rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.338505,-73.185888,16,,,,,,2019-03-17T21:31:09Z,17,3,2019,7193912,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,21376734,,,2019-03-19T02:41:06Z,CC_BY_NC_4_0,besilly,besilly,,,2019-09-20T23:42:40.728Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,3,209916,209916,13729,83961,199629,331035,,,13729,83961,,199629
126,2028490375,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21376704,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,rufus,SUBSPECIES,Lynx rufus rufus,Lynx rufus rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.338096,-73.18589,181,,,,,,2019-03-17T21:27:09Z,17,3,2019,7193912,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,21376704,,,2019-03-19T02:41:44Z,CC_BY_NC_4_0,besilly,besilly,,,2019-09-20T23:42:40.721Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,3,209630,209630,13835,83675,199343,330749,,,13835,83675,,199343
127,2028490332,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21376633,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,rufus,SUBSPECIES,Lynx rufus rufus,Lynx rufus rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.337776,-73.185576,22,,,,,,2019-03-17T21:11:26Z,17,3,2019,7193912,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,21376633,,,2019-03-19T02:43:04Z,CC_BY_NC_4_0,besilly,besilly,,,2019-09-20T23:42:40.713Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,3,209630,209630,13835,83675,199343,330749,,,13835,83675,,199343
128,2028465400,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21300950,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.132393,-72.529541,244,,,,,,2019-03-16T18:02:00Z,16,3,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,21300950,,,2019-03-16T23:13:28Z,CC_BY_NC_4_0,KT Thalin,KT Thalin,,,2019-09-21T00:28:01.284Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,1,178393,177859,49834,110969,105236,167627,178393,177859,49834,110969,167627,105236
129,2028447618,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21247110,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.027054,-73.185014,61,,,,,,2019-03-09T09:57:00Z,9,3,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,21247110,,,2019-03-15T02:02:55Z,CC_BY_NC_4_0,Ron Payne,Ron Payne,,,2019-09-21T00:28:03.082Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,3,193997,193997,21782,67857,157490,256428,193997,193997,21782,67857,,157490
130,2013759803,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21242814,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.850972,-73.366207,27411,,,,,,2019-01-09T12:12:00Z,9,1,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,21242814,,,2019-03-15T16:59:12Z,CC_BY_NC_4_0,iz-in-vt,iz-in-vt,,,2019-09-21T00:28:00.341Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,117072,117072,11867,42598,80063,189837,117072,117072,11867,42598,189837,80063
131,2013753131,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21220923,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.27703,-72.584477,27816,,,,,,2019-03-05T07:05:00Z,5,3,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,21220923,,,2019-03-14T02:03:41Z,CC_BY_NC_4_0,tvshooter,tvshooter,,,2019-09-21T00:28:00.513Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,8,400629,399722,272550,322162,324413,378185,,,,,,
132,2013743246,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21189686,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.995142,-72.819915,27723,,,,,,2019-03-11T00:00:00Z,11,3,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,21189686,,,2019-03-12T23:18:40Z,CC_BY_NC_4_0,tm374999,tm374999,,,2019-09-21T00:27:56.547Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,202245,202874,80109,137873,126098,173136,,,80109,137873,173136,126098
133,2013742836,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21188660,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,rufus,SUBSPECIES,Lynx rufus rufus,Lynx rufus rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.894506,-72.977574,27723,,,,,,2019-01-15T16:21:05Z,15,1,2019,7193912,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,21188660,,,2019-03-12T22:37:17Z,CC_BY_NC_4_0,deket27,deket27,,,2019-09-20T23:42:36.808Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,193112,192929,73178,128625,118302,164086,193112,192929,73178,128625,164086,118302
134,2013739466,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21176262,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.820272,-72.754058,27723,,,,,,2019-03-12T00:00:00Z,12,3,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,21176262,,,2019-03-12T15:16:17Z,CC_BY_NC_4_0,lalalisa,lalalisa,,,2019-09-21T00:28:01.379Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,8,252318,252187,127291,184657,174477,223186,,,127291,184657,,174477
135,2013724453,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21129646,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.57678,-72.959216,27785,,,,,,2019-03-10T00:00:00Z,10,3,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,21129646,,,2019-03-10T23:49:30Z,CC_BY_NC_4_0,Lauren Babcock-Dunning,Lauren Babcock-Dunning,,,2019-09-21T00:28:01.717Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,259120,258862,137169,185430,186695,233969,,,137169,185430,,186695
136,2013721229,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21118679,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.663273,-72.828371,27754,,,,,,2019-03-10T14:20:28Z,10,3,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,21118679,,,2019-03-10T18:23:25Z,CC_BY_NC_4_0,jbisinct,jbisinct,,,2019-09-21T00:28:00.341Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,20,282898,282615,158964,210267,208133,255434,,,158964,,,
137,2013701660,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21063554,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.931759,-72.912599,27723,,,,,,2019-03-08T16:45:29Z,8,3,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,21063554,,,2019-03-08T22:01:31Z,CC_BY_NC_4_0,rjmichna,rjmichna,,,2019-09-21T00:28:03.580Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,195078,195436,75850,132320,120545,165947,195078,195436,75850,132320,165947,120545
138,2013697422,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21048623,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.535212,-73.098011,603,,,,,,2019-03-05T11:26:00Z,5,3,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,21048623,,,,CC_BY_NC_4_0,Mary Landon,Mary Landon,,,2019-09-21T00:27:57.372Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,281124,281143,16163,96583,268866,396982,,,16163,96583,,
139,2013691301,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/20813325,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.441147,-73.169434,,,,,,,2019-02-27T15:07:22Z,27,2,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,20813325,,,2019-03-12T16:30:53Z,CC_BY_NC_4_0,Sophie Mazowita,Sophie Mazowita,,,2019-09-21T00:28:01.751Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,252361,252541,30098,104828,241941,372889,,,30098,104828,,
140,2013680253,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/10088365,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.969517,-72.720239,27723,,,,,,2018-03-14T10:05:00Z,14,3,2018,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,10088365,,,2018-03-04T20:20:23Z,CC_BY_NC_4_0,iwkk15,iwkk15,,,2019-09-21T00:28:04.709Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,222345,223417,100190,158208,146434,193928,,,100190,158208,193928,146434
141,2013020174,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21025547,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.252413,-73.048588,27816,,,,,,2019-03-07T11:52:00Z,7,3,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,21025547,,,2019-03-07T16:53:49Z,CC_BY_NC_4_0,Donna Boughton Moore,Donna Boughton Moore,,,2019-09-21T00:28:01.189Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,326110,325983,213510,256790,262548,305267,,,,,,
142,2013020165,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21025641,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.356446,-73.065867,27816,,,,,,2019-03-07T00:00:00Z,7,3,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,21025641,,,2019-03-07T16:56:29Z,CC_BY_NC_4_0,Donna Boughton Moore,Donna Boughton Moore,,,2019-09-21T00:27:59.038Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,300712,300634,184364,228132,233890,279919,,,184364,,,
143,2013002851,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/20971241,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.621873,-72.818235,27754,,,,,,2019-03-05T00:00:00Z,5,3,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,20971241,,,2019-03-05T15:37:08Z,CC_BY_NC_4_0,birdseye,birdseye,,,2019-09-21T00:28:01.055Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,284340,284058,158488,208741,209575,258049,,,158488,,,
144,2012983061,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/20912540,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.461538,-73.006819,27785,,,,,,2014-11-11T14:44:52Z,11,11,2014,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,20912540,,,2019-03-03T16:14:05Z,CC_BY_NC_4_0,niedziela,niedziela,,,2019-09-21T00:28:05.381Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,279460,279332,159952,207227,209478,257795,,,159952,,,
145,2012964412,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/20859604,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.429308,-73.183882,32,,,,,,2019-03-01T15:45:34Z,1,3,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,20859604,,,,CC_BY_NC_4_0,Ethan,Ethan,,,2019-09-21T00:28:01.301Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,234681,234681,23127,93361,224526,358065,,,23127,93361,,
146,2012964300,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/20859377,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.429997,-73.182924,42,,,,,,2019-03-01T15:24:55Z,1,3,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,20859377,,,,CC_BY_NC_4_0,Ethan,Ethan,,,2019-09-21T00:27:57.886Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,6,236329,236329,24682,94916,226174,359713,,,24682,94916,,
147,2012963951,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/20858245,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.78532,-72.817555,27754,,,,,,2019-03-01T13:34:19Z,1,3,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,20858245,,,,CC_BY_NC_4_0,freddymac,freddymac,,,2019-09-21T00:27:57.363Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,6,246637,246355,123125,174553,170007,218095,,,123125,174553,,170007
148,2012958238,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/20839183,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.392155,-73.202315,27816,,,,,,2019-02-28T06:00:00Z,28,2,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,20839183,,,2019-03-01T22:36:04Z,CC_BY_NC_4_0,dshicks928,dshicks928,,,2019-09-21T00:28:06.434Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,261583,261455,152565,193341,198332,240740,,,152565,193341,,198332
149,2006091098,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/20811854,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.802619,-73.271991,27723,,,,,,2018-12-20T10:16:35Z,20,12,2018,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,20811854,,,2019-02-27T20:17:30Z,CC_BY_NC_4_0,Larry Master,Larry Master,,,2019-09-21T00:27:59.641Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,171333,171206,62391,112213,108082,146330,171333,171206,62391,112213,146330,108082
150,2006091070,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/20811768,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.937091,-73.348912,27723,,,,,,2019-01-08T11:56:14Z,8,1,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,20811768,,,2019-02-27T20:12:40Z,CC_BY_NC_4_0,Larry Master,Larry Master,,,2019-09-21T00:28:02.119Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,143215,143336,40266,91986,80387,114425,143215,143336,40266,91986,114425,80387
151,2006091031,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/20811696,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.90473,-73.263163,27723,,,,,,2018-03-05T07:35:07Z,5,3,2018,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,20811696,,,2019-02-27T20:08:26Z,CC_BY_NC_4_0,Larry Master,Larry Master,,,2019-09-21T00:27:58.201Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,156001,155706,48655,103380,92583,128866,156001,155706,48655,103380,128866,92583
152,2006090972,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/20811501,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.80883,-73.295127,27723,,,,,,2019-02-27T13:05:18Z,27,2,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,20811501,,,2019-02-27T20:01:24Z,CC_BY_NC_4_0,Larry Master,Larry Master,,,2019-09-21T00:27:58.895Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,168480,168353,59862,109637,105230,143477,168480,168353,59862,109637,143477,105230
153,2006056313,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/20709495,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.55454,-73.210213,27785,,,,,,2019-02-16T20:01:14Z,16,2,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,20709495,,,2019-02-23T23:21:05Z,CC_BY_NC_4_0,Ed,Ed,,,2019-09-21T00:28:06.451Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,226693,226565,116530,161513,163442,205796,,,116530,161513,,163442
