OBJECTID,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order_,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,Nat_resistance_2011,Nat_2c_default_corridors,Nat_3c_default_corridors,GP_Nat_node_corridors,GP_Nat_bar_corridors,node_close_corridors,GP_bar_close_corridors,Nat_2c_default_corridors_truncated_at_200k,Nat_3c_default_corridors_truncated_at_200k,GP_Nat_node_corridors_truncated_at_200k,GP_Nat_bar_corridors_truncated_at_200k,GP_bar_close_corridors_truncated_at_200k,node_close_corridors_truncated_at_200k
877,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.397839,-72.172043,47,,,,,,2013-08-25T14:58:18Z,25,8,2013,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,384765,,,,CC_BY_NC_4_0,Jeremy,Jeremy,,,2019-10-01T08:07:11.027Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,1,345403,345403,94645,181162,314225,409186,,,94645,181162,,
878,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.404836,-72.300931,7,,,,,,2019-09-17T15:54:44Z,17,9,2019,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,32909715,,,2019-09-19T00:32:12Z,CC_BY_NC_4_0,sabadog,sabadog,,,2019-10-01T08:05:38.235Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,331375,331413,81182,165970,306947,401908,,,81182,165970,,
879,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.328937,-72.507395,10,,,,,,2019-08-24T15:34:07Z,24,8,2019,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,31442070,,,2019-08-24T23:54:21Z,CC_BY_NC_4_0,Charlie Hohn,Charlie Hohn,,,2019-10-01T07:57:19.922Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,294485,294485,57295,140557,270824,365785,,,57295,140557,,
880,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.503952,-72.620522,,,,,,,2019-08-03T15:20:02Z,3,8,2019,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,30139196,,,2019-08-03T23:41:04Z,CC_BY_NC_4_0,Ken Benton,Ken Benton,,,2019-10-01T07:55:25.955Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,307422,307422,48939,133727,288778,389808,,,48939,133727,,
881,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.351478,-72.968003,30,,,,,,2019-07-19T20:53:31Z,19,7,2019,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,29183280,,,2019-07-20T17:12:19Z,CC_BY_NC_4_0,Spencer Hardy,Spencer Hardy,,,2019-10-01T07:54:02.465Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,238388,238388,15750,96603,219437,334393,,,15750,96603,,
882,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.354413,-72.71902,192,,,,,,2019-05-17T19:45:00Z,17,5,2019,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,28801189,,,2019-07-14T15:40:57Z,CC_BY_NC_4_0,Jenny Garber,Jenny Garber,,,2019-09-21T02:13:25.435Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,8,272053,272053,33467,116070,253188,350137,,,33467,116070,,
883,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.482806,-72.747379,27317,,,,,,2019-07-09T16:02:00Z,9,7,2019,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,28591258,,,2019-07-11T01:54:45Z,CC_BY_NC_4_0,Charlotte Bill,Charlotte Bill,,,2019-09-21T02:13:24.623Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,284131,284131,32521,116159,265179,374218,,,32521,116159,,
884,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.757782,-72.053485,12,,,,,,2019-07-03T17:29:42Z,3,7,2019,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,28139458,,,2019-07-03T21:31:44Z,CC_BY_NC_4_0,Matt Benotsch,Matt Benotsch,,,2019-10-01T07:52:24.842Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,421534,421534,140142,238602,402466,497427,,,140142,,,
885,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.740713,-72.11258,5,,,,,,2019-06-29T06:28:19Z,29,6,2019,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,27863862,,,2019-06-29T12:58:56Z,CC_BY_NC_4_0,Noel Dodge,Noel Dodge,,,2019-09-21T02:13:24.616Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,408799,408799,128624,226326,391064,486025,,,128624,,,
886,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.699121,-73.009374,10,,,,,,2019-06-05T08:28:15Z,5,6,2019,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,27373282,,,2019-06-21T12:09:45Z,CC_BY_NC_4_0,Julie Filiberti,Julie Filiberti,,,2019-09-21T02:13:24.609Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,306211,305705,24589,118179,303092,429030,,,24589,118179,,
887,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.327332,-72.410037,,,,,,,2016-03-05T11:28:18Z,5,3,2016,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,2758202,,,2016-03-08T16:25:37Z,CC_BY_NC_4_0,Erika Mitchell,Erika Mitchell,,,2019-09-21T02:13:25.881Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,308347,308347,68143,152423,283604,378564,,,68143,152423,,
888,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.396917,-72.883829,27348,,,,,,2019-05-22T11:51:46Z,22,5,2019,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,25871086,,,2019-05-27T12:59:26Z,CC_BY_NC_4_0,flask ehrlenmeyer,flask ehrlenmeyer,,,2019-09-21T02:13:25.749Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,256274,256274,18410,99264,237323,348001,,,18410,99264,,
889,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.42535,-73.171582,10,,,,,,2018-06-23T00:00:00Z,23,6,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,22125057,,,2019-04-07T02:48:44Z,CC_BY_NC_4_0,btvtracker,btvtracker,,,2019-09-21T02:13:24.617Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,2,237279,237279,25516,96855,227124,360663,,,25516,96855,,
890,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.3521,-72.86538,5,,,,,,2019-03-03T12:38:12Z,3,3,2019,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,20931335,,,2019-03-04T02:03:41Z,CC_BY_NC_4_0,mazalope,mazalope,,,2019-09-21T02:13:24.893Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,1,248462,248462,17931,98784,229511,336081,,,17931,98784,,
891,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.340881,-72.461311,34,,,,,,2018-06-22T17:13:00Z,22,6,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,20702720,,,2019-02-23T19:50:43Z,CC_BY_NC_4_0,Erika Mitchell,Erika Mitchell,,,2019-09-21T02:13:24.843Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,1,303834,303834,65166,148428,280174,375134,,,65166,148428,,
892,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.740628,-72.044547,5,,,,,,2019-02-17T11:36:15Z,17,2,2019,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,20436440,,,2019-02-18T00:23:03Z,CC_BY_NC_4_0,mazalope,mazalope,,,2019-09-21T02:13:24.853Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,416021,416021,136413,234115,396891,491852,,,136413,,,
893,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.340833,-72.461389,,,,,,,2018-06-18T06:06:00Z,18,6,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,20429932,,,2019-02-17T20:20:51Z,CC_BY_NC_4_0,Erika Mitchell,Erika Mitchell,,,2019-09-21T02:13:25.252Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,303834,303834,65166,148428,280174,375134,,,65166,148428,,
894,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.340808,-72.461283,,,,,,,2018-06-13T19:10:00Z,13,6,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,20428884,,,2019-02-17T19:43:16Z,CC_BY_NC_4_0,Erika Mitchell,Erika Mitchell,,,2019-09-21T02:13:24.862Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,303834,303834,65166,148428,280174,375134,,,65166,148428,,
895,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.329948,-72.471335,,,,,,,2018-06-15T06:18:00Z,15,6,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,20428770,,,2019-02-17T19:41:11Z,CC_BY_NC_4_0,Erika Mitchell,Erika Mitchell,,,2019-09-21T02:13:24.846Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,301306,301306,63955,147217,277646,372607,,,63955,147217,,
896,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.340808,-72.461283,,,,,,,2018-05-21T19:59:00Z,21,5,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,20264005,,,2019-02-10T22:08:16Z,CC_BY_NC_4_0,Erika Mitchell,Erika Mitchell,,,2019-09-21T02:13:24.863Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,303834,303834,65166,148428,280174,375134,,,65166,148428,,
897,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.4299,-72.459317,,,,,,,2018-05-19T07:01:00Z,19,5,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,20263027,,,2019-02-10T21:38:58Z,CC_BY_NC_4_0,Erika Mitchell,Erika Mitchell,,,2019-09-21T02:13:24.853Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,312522,312522,63706,148494,291331,386291,,,63706,148494,,
898,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.341292,-72.466343,,,,,,,2018-05-15T06:54:00Z,15,5,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,20256448,,,2019-02-10T17:23:12Z,CC_BY_NC_4_0,Erika Mitchell,Erika Mitchell,,,2019-09-21T02:13:24.864Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,303759,303759,65091,148353,280099,375060,,,65091,148353,,
899,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.649812,-72.360625,5,,,,,,2018-10-22T12:16:47Z,22,10,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,17766792,,,2018-10-23T11:33:33Z,CC_BY_NC_4_0,Liza Morse,Liza Morse,,,2019-09-21T02:13:26.177Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,5,367631,367631,87915,185616,348987,446096,,,87915,185616,,
900,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.77312,-72.582082,15,,,,,,2018-09-05T12:21:38Z,5,9,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,16238510,,,2018-09-07T01:05:32Z,CC_BY_NC_4_0,Charlie Hohn,Charlie Hohn,,,2019-09-21T02:13:25.533Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,357917,357216,69960,168420,341856,452987,,,69960,168420,,
901,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.65665,-72.669363,,,,,,,2017-05-19T08:04:03Z,19,5,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,6270458,,,2017-05-19T12:25:45Z,CC_BY_NC_4_0,Noel Dodge,Noel Dodge,,,2019-09-21T02:13:25.451Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,329646,329646,50636,148263,311691,422822,,,50636,148263,,
902,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.605012,-73.024161,5,,,,,,2018-09-07T14:15:49Z,7,9,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,16390622,,,2018-09-10T15:34:11Z,CC_BY_NC_4_0,mazalope,mazalope,,,2019-09-21T02:13:25.750Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,291620,291536,19529,105032,281467,404315,,,19529,105032,,
903,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.706282,-73.14456,184,,,,,,2018-08-30T11:02:00Z,30,8,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,16040524,,,2018-08-30T19:19:01Z,CC_BY_NC_4_0,judywelna,judywelna,,,2019-09-21T02:13:24.869Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,2,289745,289745,18863,111779,294413,430142,,,18863,111779,,
904,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.543817,-72.397453,165,,,,,,2018-03-28T21:29:52Z,28,3,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,15118626,,,2018-08-04T23:26:41Z,CC_BY_NC_4_0,roninat,roninat,,,2019-09-21T02:13:24.874Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,339386,339386,75786,169822,321146,417425,,,75786,169822,,
905,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.698491,-73.009441,25,,,,,,2018-08-05T07:40:00Z,5,8,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,15941286,,,2018-08-27T11:22:17Z,CC_BY_NC_4_0,Julie Filiberti,Julie Filiberti,,,2019-09-21T02:13:24.871Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,306211,305705,24589,118179,303092,429030,,,24589,118179,,
906,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.495103,-72.529687,9,,,,,,2018-08-09T12:45:54Z,9,8,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,15267803,,,2018-08-09T18:55:56Z,CC_BY_NC_4_0,Charlie Hohn,Charlie Hohn,,,2019-09-21T02:13:26.584Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,312623,312623,58581,143369,293979,392501,,,58581,143369,,
907,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.734172,-73.040511,,,,,,,2016-12-11T13:47:41Z,11,12,2016,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,4762425,,,,CC_BY_NC_4_0,doug22,doug22,,,2019-09-21T02:13:24.732Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,311764,311064,26670,126091,309851,440370,,,26670,126091,,
908,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.653255,-72.670805,,,,,,,2016-06-11T09:09:23Z,11,6,2016,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,3433571,,,2016-06-11T13:10:44Z,CC_BY_NC_4_0,Noel Dodge,Noel Dodge,,,2019-09-21T02:13:24.976Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,1,329000,329000,50081,147708,311046,422177,,,50081,147708,,
909,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.381401,-72.729289,23,,,,,,2016-03-12T00:00:00Z,12,3,2016,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,2772485,,,2016-03-12T18:36:01Z,CC_BY_NC_4_0,Zac Cota,Zac Cota,,,2019-09-21T02:13:24.898Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,1,272601,272601,33229,116033,253650,357401,,,33229,116033,,
910,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.55673,-72.678908,27317,,,,,,2018-07-06T12:02:18Z,6,7,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,14114495,,,2018-07-06T21:24:44Z,CC_BY_NC_4_0,Charlie Hohn,Charlie Hohn,,,2019-09-21T02:13:24.722Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,307268,307268,44610,130893,288647,398671,,,44610,130893,,
911,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.992253,-72.640984,5,,,,,,2018-06-23T08:14:45Z,23,6,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,13716129,,,2018-06-23T22:00:44Z,CC_BY_NC_4_0,lindseywight,lindseywight,,,2019-09-21T02:13:24.882Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,398427,397726,98988,204819,392590,503721,,,98988,,,
912,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.406256,-72.963805,4128,,,,,,2018-05-30T14:10:53Z,30,5,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,13333646,,,2018-06-11T15:03:40Z,CC_BY_NC_4_0,belliott,belliott,,,2019-09-21T02:13:24.940Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,252449,252449,15626,96479,234659,351666,,,15626,96479,,
913,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.438977,-72.680646,184,,,,,,2018-06-10T13:44:00Z,10,6,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,13314809,,,2018-06-10T22:38:14Z,CC_BY_NC_4_0,Rebecca Williams,Rebecca Williams,,,2019-09-21T02:13:25.345Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,8,289793,289793,43213,126851,271149,372621,,,43213,126851,,
914,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.406741,-72.967262,2064,,,,,,2018-06-09T18:14:22Z,9,6,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,13296159,,,,CC_BY_NC_4_0,belliott,belliott,,,2019-09-21T02:13:24.962Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,252222,252222,15560,96413,234441,351756,,,15560,96413,,
915,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.826176,-72.714565,183,,,,,,2018-02-18T13:49:00Z,18,2,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,9914139,,,2018-02-19T01:17:11Z,CC_BY_NC_4_0,Jenn Megyesi,Jenn Megyesi,,,2019-09-21T02:13:24.877Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,354364,353663,64535,164866,346758,457889,,,64535,164866,,
916,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.425849,-72.629431,758,,,,,,2017-12-03T09:59:31Z,3,12,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,9037738,,,2017-12-04T02:00:50Z,CC_BY_NC_4_0,Spencer Hardy,Spencer Hardy,,,2019-09-21T02:13:26.085Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,1,290604,290604,44468,128096,271960,370323,,,44468,128096,,
917,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.692013,-72.669053,10,,,,,,2017-11-25T12:14:36Z,25,11,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,8929707,,,2017-11-25T17:15:44Z,CC_BY_NC_4_0,Noel Dodge,Noel Dodge,,,2019-09-21T02:13:25.753Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,336393,336393,51184,148876,318438,429570,,,51184,148876,,
918,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.95296,-72.50189,500,,,,,,2017-10-06T12:24:53Z,6,10,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,8285514,,,2017-10-06T19:32:03Z,CC_BY_NC_4_0,Noel Dodge,Noel Dodge,,,2019-09-21T02:13:25.936Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,3,396778,396078,105223,207281,386191,497322,,,105223,,,
919,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.929359,-72.683594,100,,,,,,2017-09-07T17:34:00Z,7,9,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,7918103,,,2017-09-14T17:43:31Z,CC_BY_NC_4_0,Charlotte Bill,Charlotte Bill,,,2019-09-21T02:13:25.999Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,2,379669,378968,85356,190171,374067,485199,,,85356,190171,,
920,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.698481,-73.009502,31,,,,,,2017-07-30T18:58:37Z,30,7,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,7346630,,,2017-08-04T15:16:36Z,CC_BY_NC_4_0,Julie Filiberti,Julie Filiberti,,,2019-09-21T02:13:25.397Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,306211,305705,24589,118179,303092,429030,,,24589,118179,,
921,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.965656,-72.436827,10,,,,,,2017-06-22T18:52:59Z,22,6,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,6759231,,,2017-06-22T23:09:18Z,CC_BY_NC_4_0,lindseywight,lindseywight,,,2019-09-21T02:13:25.682Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,407045,406344,115573,217361,395345,506289,,,115573,,,
922,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.441292,-72.345248,,,,,,,2017-06-22T17:04:00Z,22,6,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,6764607,,,2017-06-23T11:31:08Z,CC_BY_NC_4_0,Erika Mitchell,Erika Mitchell,,,2019-09-21T02:13:25.330Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,331102,331102,79283,164072,308201,403162,,,79283,164072,,
923,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.442373,-72.341627,,,,,,,2017-06-22T16:58:00Z,22,6,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,6764601,,,2017-06-23T11:30:20Z,CC_BY_NC_4_0,Erika Mitchell,Erika Mitchell,,,2019-09-21T02:13:25.380Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,331611,331611,79447,164581,308710,403671,,,79447,164581,,
924,,,,,,,,,,,,,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.349942,-73.006247,,,,,,,2016-10-13T14:14:44Z,13,10,2016,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,5127238,,,2017-02-18T03:45:19Z,CC_BY_NC_4_0,Erin,Erin,,,2019-09-21T02:13:25.916Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,233543,233543,17510,97681,214592,333087,,,17510,97681,,
